Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Randomise questionnaire elements?,Question Key,Response
1,1610015129104,07/01/2021 10:25:29,1610015125013,0,07/01/2021 10:25:25,37334,2,questionnaire-b2ti,,8950422,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x969,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610015334008,07/01/2021 10:28:54,1610015329785,0,07/01/2021 10:28:49,37334,2,questionnaire-b2ti,,8950422,5f04f45c036ba27e7226692a,2726261,,complete,,5ff6e0edf904862ad2cdbb1f,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x969,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,green_group,Green,,green_B,,,,,,Green B: study finished,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,204772
1,1610015135679,07/01/2021 10:25:35,1610015131883,-5,07/01/2021 05:25:31,37334,2,questionnaire-b2ti,,8950424,5fd993f9ab00c64aa9f73da5,2726271,,complete,,5ff6e0fe530ada2ad78e6624,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1920x937,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610015160992,07/01/2021 10:26:00,1610015157244,-5,07/01/2021 05:25:57,37334,2,questionnaire-b2ti,,8950424,5fd993f9ab00c64aa9f73da5,2726271,,complete,,5ff6e0fe530ada2ad78e6624,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1920x1080,1903x937,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,25362
1,1610015262153,07/01/2021 10:27:42,1610015266866,1,07/01/2021 11:27:46,37334,2,questionnaire-b2ti,,8950461,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1440x856,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610015302049,07/01/2021 10:28:22,1610015306835,1,07/01/2021 11:28:26,37334,2,questionnaire-b2ti,,8950461,5fae86e0f1667402bed99f91,2726274,,complete,,5ff6e19c1da6882a78544eeb,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1440x960,1423x856,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,39970
1,1610015278762,07/01/2021 10:27:58,1610015281987,0,07/01/2021 10:28:01,37334,2,questionnaire-b2ti,,8950471,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610015306101,07/01/2021 10:28:26,1610015309360,0,07/01/2021 10:28:29,37334,2,questionnaire-b2ti,,8950471,5b2dde1da8327d0001ffbcc2,2726282,,complete,,5ff6e205a89e1b2a771b21e7,computer,Desktop or Laptop,Mac OS 10.11,Firefox 78.0,1440x900,1404x739,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,27373
1,1610016605550,07/01/2021 10:50:05,1610016605713,0,07/01/2021 10:50:05,37334,2,questionnaire-b2ti,,8950831,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1610016633371,07/01/2021 10:50:33,1610016633336,0,07/01/2021 10:50:33,37334,2,questionnaire-b2ti,,8950831,5a6f7604ff6f2300013edcd8,2726395,,complete,,5ff6e714e313fd2b4b64f21a,computer,Desktop or Laptop,Chromium OS 13505.73.0,Chrome 87.0.4280.109,1536x864,1536x714,Test finished,Study Instructions,3,Consent Given,Consented,Test finished,red_group,Red,red_A,,,,Red A: study finished,,,,,,,,Distractor finished,,,,,,,No,END QUESTIONNAIRE,27623
END OF FILE
